number of features per object,number of novel features for novel object,power,   forgetting,novelty,lambda,novel word,familiar object,scene,overlapping features, ratio-SUM,ratio-PROD
10,0,1,False,False,0.0001,benny:N,snow:N,"set(['object#1', 'weather#1', 'atmospheric phenomenon#1', 'entity#1', 'vascular plant#1', 'living thing#1', 'plant#2', 'precipitation#3', 'snow', 'whole#2', 'physical entity#1', 'benny', 'physical phenomenon#1', 'process#6', 'phenomenon#1', 'herb#1', 'natural phenomenon#1', 'organism#1'])","['entity#1', 'physical entity#1']",0.98340019544284885,7.7249711516921922e-07
10,0,1,False,False,0.0001,birmingham:N,lucy:N,"set(['animal#1', 'district#1', 'mammal#1', 'municipality#1', 'organism#1', 'placental#1', 'administrative district#1', 'region#3', 'location#1', 'whole#2', 'vertebrate#1', 'urban area#1', 'physical entity#1', 'chordate#1', 'living thing#1', 'geographical area#1', 'object#1'])","['physical entity#1', 'object#1']",47.870155869071766,721360948793290.75
10,0,1,False,False,0.0001,bookshelf:N,mouth:N,"set(['shelf#1', 'whole#2', 'part#3', 'artifact#1', 'rima#1', 'body part#1', 'structure#4', 'entity#1', 'passage#7', 'physical entity#1', 'device#1', 'mouth', 'object#1', 'bookshelf', 'orifice#1', 'instrumentality#3', 'support#10', 'thing#12'])","['entity#1', 'physical entity#1']",0.67542129234986181,5.0567231026614061e-06
10,0,1,False,False,0.0001,brace:N,toe:N,"set(['object#1', 'external body part#1', 'part#3', 'artifact#1', 'strengthener#1', 'body part#1', 'whole#2', 'entity#1', 'support#10', 'physical entity#1', 'device#1', 'extremity#5', 'digit#3', 'extremity#1', 'instrumentality#3', 'brace', 'thing#12', 'toe'])","['entity#1', 'physical entity#1']",0.79615142224636104,5.9028996819629428e-05
10,0,1,False,False,0.0001,buckle:N,finger:N,"set(['object#1', 'fastener#2', 'external body part#1', 'part#3', 'artifact#1', 'buckle', 'body part#1', 'whole#2', 'entity#1', 'physical entity#1', 'device#1', 'restraint#6', 'extremity#5', 'digit#3', 'extremity#1', 'instrumentality#3', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",0.79615142224636126,5.9028996819629428e-05
10,0,1,False,False,0.0001,buttercup:N,rain:N,"set(['object#1', 'buttercup', 'weather#1', 'atmospheric phenomenon#1', 'entity#1', 'vascular plant#1', 'living thing#1', 'plant#2', 'precipitation#3', 'whole#2', 'rain', 'physical entity#1', 'physical phenomenon#1', 'process#6', 'phenomenon#1', 'herb#1', 'natural phenomenon#1', 'organism#1'])","['entity#1', 'physical entity#1']",1.0868495531069822,3.5182687458880936e-06
10,0,1,False,False,0.0001,cardboard:N,pickle:N,"set(['food#1', 'ingredient#3', 'part#1', 'matter#3', 'abstraction#6', 'substance#7', 'relish#2', 'substance#1', 'condiment#1', 'physical entity#1', 'packing material#1', 'relation#1', 'cardboard', 'paper#1', 'flavorer#1', 'pickle', 'foodstuff#2', 'material#1'])","['matter#3', 'physical entity#1']",0.73821511333458933,0.00097705871528251838
10,0,1,False,False,0.0001,chester:N,elephant:N,"set(['animal#1', 'district#1', 'mammal#1', 'municipality#1', 'organism#1', 'placental#1', 'administrative district#1', 'region#3', 'location#1', 'whole#2', 'vertebrate#1', 'urban area#1', 'physical entity#1', 'chordate#1', 'living thing#1', 'geographical area#1', 'object#1'])","['physical entity#1', 'object#1']",47.870155869071766,721360948793290.5
10,0,1,False,False,0.0001,china:N,burglar:N,"set(['district#1', 'administrative district#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'wrongdoer#1', 'person#1', 'whole#2', 'region#3', 'bad person#1', 'physical entity#1', 'object#1', 'asian country#1', 'principal#5', 'living thing#1'])","['physical entity#1', 'object#1']",1.7073143102701438,4383872434.6725197
10,0,1,False,False,0.0001,china:N,percy:N,"set(['district#1', 'percy', 'communicator#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'administrative district#1', 'asian country#1', 'person#1', 'whole#2', 'region#3', 'writer#1', 'physical entity#1', 'china', 'object#1', 'living thing#1'])","['physical entity#1', 'object#1']",1.9395319794603536,15729007315.411856
10,0,1,False,False,0.0001,city:N,spider:N,"set(['animal#1', 'invertebrate#1', 'arthropod#1', 'municipality#1', 'organism#1', 'location#1', 'administrative district#1', 'whole#2', 'region#3', 'spider', 'district#1', 'physical entity#1', 'living thing#1', 'geographical area#1', 'urban area#1', 'arachnid#1', 'object#1'])","['physical entity#1', 'object#1']",2.6341600522818296,19692293192.489529
10,0,1,False,False,0.0001,city:N,spider:N,"set(['animal#1', 'invertebrate#1', 'arthropod#1', 'municipality#1', 'organism#1', 'location#1', 'administrative district#1', 'whole#2', 'region#3', 'spider', 'district#1', 'physical entity#1', 'living thing#1', 'geographical area#1', 'urban area#1', 'arachnid#1', 'object#1'])","['physical entity#1', 'object#1']",2.6341600522818296,19692293192.489529
10,0,1,False,False,0.0001,cob:N,panda:N,"set(['animal#1', 'mammal#1', 'organism#1', 'placental#1', 'natural object#1', 'nut#1', 'edible nut#1', 'whole#2', 'vertebrate#1', 'plant organ#1', 'physical entity#1', 'chordate#1', 'living thing#1', 'fruit#1', 'reproductive structure#1', 'carnivore#1', 'plant part#1', 'object#1'])","['whole#2', 'object#1']",21.106661265671885,1094573832.2388813
10,0,1,False,False,0.0001,compartment:N,snout:N,"set(['attribute#2', 'amorphous shape#1', 'sense organ#1', 'part#3', 'organ#1', 'abstraction#6', 'nose#1', 'body part#1', 'chemoreceptor#1', 'entity#1', 'snout', 'physical entity#1', 'object#1', 'shape#2', 'location#1', 'compartment', 'space#2', 'thing#12'])","['entity#1', 'physical entity#1']",1.2684438598317078,31.47529861211455
10,0,1,False,False,0.0001,crepe:N,guitar:N,"set(['crepe', 'part#1', 'entity#1', 'artifact#1', 'matter#3', 'abstraction#6', 'whole#2', 'substance#1', 'guitar', 'physical entity#1', 'device#1', 'object#1', 'material#1', 'paper#1', 'relation#1', 'instrumentality#3', 'stringed instrument#1', 'musical instrument#1'])","['entity#1', 'physical entity#1']",0.54287016614874861,0.69417582622001783
10,0,1,False,False,0.0001,crepe:N,toe:N,"set(['crepe', 'part#1', 'external body part#1', 'part#3', 'matter#3', 'abstraction#6', 'body part#1', 'substance#1', 'entity#1', 'physical entity#1', 'relation#1', 'extremity#5', 'digit#3', 'paper#1', 'material#1', 'extremity#1', 'thing#12', 'toe'])","['entity#1', 'physical entity#1']",0.61467620544085722,0.00061499529643663578
10,0,1,False,False,0.0001,cymbal:N,skull:N,"set(['percussion instrument#1', 'skull', 'part#3', 'artifact#1', 'connective tissue#1', 'body part#1', 'tissue#1', 'entity#1', 'whole#2', 'bone#1', 'physical entity#1', 'device#1', 'cymbal', 'object#1', 'animal tissue#1', 'instrumentality#3', 'thing#12', 'musical instrument#1'])","['entity#1', 'physical entity#1']",0.67542129234986181,5.0567231026614052e-06
10,0,1,False,False,0.0001,denmark:N,mummy:N,"set(['district#1', 'progenitor#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'administrative district#1', 'person#1', 'whole#2', 'ancestor#1', 'physical entity#1', 'european country#1', 'region#3', 'object#1', 'relative#1', 'scandinavian country#1', 'living thing#1'])","['physical entity#1', 'object#1']",12.920634647590452,6907174058276.8281
10,0,1,False,False,0.0001,dial:N,mouth:N,"set(['dial', 'side#5', 'whole#2', 'part#3', 'artifact#1', 'rima#1', 'body part#1', 'structure#4', 'entity#1', 'passage#7', 'surface#1', 'physical entity#1', 'mouth', 'object#1', 'face#8', 'orifice#1', 'front#4', 'thing#12'])","['entity#1', 'physical entity#1']",0.99707134487032156,0.02546905964554802
10,0,1,False,False,0.0001,dirt:N,walk:N,"set(['earth#2', 'part#1', 'physical entity#1', 'matter#3', 'act#2', 'dirt', 'abstraction#6', 'walk', 'locomotion#2', 'entity#1', 'action#1', 'substance#1', 'event#1', 'change#3', 'psychological feature#1', 'motion#6', 'relation#1', 'material#1'])","['abstraction#6', 'entity#1']",0.58394718325639661,2.3390540734075823e-07
10,0,1,False,False,0.0001,dust:N,finger:N,"set(['particulate#1', 'part#1', 'external body part#1', 'part#3', 'matter#3', 'abstraction#6', 'body part#1', 'substance#1', 'entity#1', 'physical entity#1', 'relation#1', 'extremity#5', 'digit#3', 'dust', 'material#1', 'extremity#1', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",0.61467620544085722,0.00061499529643663578
10,0,1,False,False,0.0001,dust:N,walk:N,"set(['particulate#1', 'part#1', 'physical entity#1', 'matter#3', 'act#2', 'abstraction#6', 'walk', 'locomotion#2', 'entity#1', 'action#1', 'substance#1', 'event#1', 'dust', 'change#3', 'psychological feature#1', 'motion#6', 'relation#1', 'material#1'])","['abstraction#6', 'entity#1']",0.58394718325639661,2.3390540734075812e-07
10,0,1,False,False,0.0001,duvet:N,finger:N,"set(['object#1', 'external body part#1', 'part#3', 'artifact#1', 'duvet', 'body part#1', 'whole#2', 'entity#1', 'cloth covering#1', 'physical entity#1', 'covering#2', 'quilt#1', 'extremity#5', 'digit#3', 'extremity#1', 'bedclothes#1', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",1.0187309371833004,0.059205203499630224
10,0,1,False,False,0.0001,dwarf:N,rain:N,"set(['object#1', 'weather#1', 'atmospheric phenomenon#1', 'entity#1', 'causal agent#1', 'living thing#1', 'person#1', 'precipitation#3', 'whole#2', 'rain', 'physical entity#1', 'physical phenomenon#1', 'process#6', 'small person#1', 'phenomenon#1', 'dwarf', 'natural phenomenon#1', 'organism#1'])","['entity#1', 'physical entity#1']",1.0627592886914548,6.6707175897464564e-08
10,0,1,False,False,0.0001,edinburgh:N,helicopter:N,"set(['vehicle#1', 'capital#3', 'conveyance#3', 'artifact#1', 'area#1', 'location#1', 'whole#2', 'region#3', 'physical entity#1', 'edinburgh', 'center#1', 'object#1', 'craft#2', 'heavier-than-air craft#1', 'instrumentality#3', 'aircraft#1', 'seat#5'])","['physical entity#1', 'object#1']",1.7891567529812498,82012012.552330717
10,0,1,False,False,0.0001,escalator:N,walk:N,"set(['communication#2', 'article#3', 'escalator', 'music#1', 'auditory communication#1', 'writing#2', 'act#2', 'abstraction#6', 'written communication#1', 'walk', 'locomotion#2', 'entity#1', 'action#1', 'section#1', 'event#1', 'change#3', 'psychological feature#1', 'motion#6'])","['abstraction#6', 'entity#1']",1.2388272704662313,179.09544407369421
10,0,1,False,False,0.0001,filth:N,walk:N,"set(['filth', 'part#1', 'physical entity#1', 'matter#3', 'act#2', 'abstraction#6', 'walk', 'locomotion#2', 'entity#1', 'action#1', 'substance#1', 'event#1', 'waste#1', 'change#3', 'psychological feature#1', 'motion#6', 'relation#1', 'material#1'])","['abstraction#6', 'entity#1']",0.45071127578098297,6.6102774406698562e-08
10,0,1,False,False,0.0001,flask:N,finger:N,"set(['bottle#1', 'object#1', 'container#1', 'external body part#1', 'part#3', 'artifact#1', 'body part#1', 'whole#2', 'entity#1', 'vessel#3', 'physical entity#1', 'extremity#5', 'digit#3', 'flask', 'extremity#1', 'instrumentality#3', 'thing#12', 'finger'])","['entity#1', 'physical entity#1']",0.66288022211400377,7.4510302701018483e-06
10,0,1,False,False,0.0001,floodlight:N,toe:N,"set(['light#2', 'object#1', 'external body part#1', 'part#3', 'artifact#1', 'body part#1', 'whole#2', 'entity#1', 'physical entity#1', 'device#1', 'source of illumination#1', 'extremity#5', 'digit#3', 'extremity#1', 'instrumentality#3', 'floodlight', 'thing#12', 'toe'])","['entity#1', 'physical entity#1']",0.79615142224636115,5.9028996819629442e-05
10,0,1,False,False,0.0001,france:N,grandma:N,"set(['district#1', 'administrative district#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'person#1', 'whole#2', 'ancestor#1', 'france', 'physical entity#1', 'european country#1', 'region#3', 'object#1', 'forebear#1', 'relative#1', 'living thing#1'])","['physical entity#1', 'object#1']",4.7501755519423048,1501565674035.5305
10,0,1,False,False,0.0001,france:N,lady:N,"set(['district#1', 'administrative district#1', 'female#2', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'woman#1', 'person#1', 'whole#2', 'region#3', 'adult#1', 'physical entity#1', 'european country#1', 'object#1', 'living thing#1'])","['physical entity#1', 'object#1']",3.098210769293603,48467230913.440811
10,0,1,False,False,0.0001,france:N,mummy:N,"set(['district#1', 'progenitor#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'administrative district#1', 'person#1', 'whole#2', 'ancestor#1', 'france', 'physical entity#1', 'european country#1', 'region#3', 'object#1', 'relative#1', 'living thing#1'])","['physical entity#1', 'object#1']",12.920634647590457,6907174058276.8369
10,0,1,False,False,0.0001,gargle:N,skull:N,"set(['gargle', 'part#1', 'skull', 'part#3', 'matter#3', 'connective tissue#1', 'body part#1', 'tissue#1', 'entity#1', 'substance#1', 'bone#1', 'physical entity#1', 'relation#1', 'animal tissue#1', 'solution#1', 'abstraction#6', 'thing#12', 'mixture#1'])","['entity#1', 'physical entity#1']",0.6848997612171317,0.0036175786104609407
10,0,1,False,False,0.0001,gloucester:N,flower:N,"set(['district#1', 'administrative district#1', 'flower', 'municipality#1', 'organism#1', 'location#1', 'vascular plant#1', 'spermatophyte#1', 'whole#2', 'region#3', 'urban area#1', 'physical entity#1', 'living thing#1', 'geographical area#1', 'plant#2', 'angiosperm#1', 'object#1'])","['physical entity#1', 'object#1']",3.779126847881451,5814364612.7975798
10,0,1,False,False,0.0001,grit:N,pickle:N,"set(['food#1', 'ingredient#3', 'part#1', 'sandstone#1', 'matter#3', 'abstraction#6', 'substance#7', 'relish#2', 'substance#1', 'condiment#1', 'physical entity#1', 'relation#1', 'rock#2', 'flavorer#1', 'pickle', 'sedimentary rock#1', 'foodstuff#2', 'material#1'])","['matter#3', 'physical entity#1']",0.73821511333458933,0.00097705871528251838
10,0,1,False,False,0.0001,gumdrop:N,snowman:N,"set(['snowman', 'sweet#3', 'food#1', 'creation#2', 'entity#1', 'artifact#1', 'model#4', 'dainty#1', 'substance#7', 'candy#1', 'whole#2', 'gumdrop', 'representation#2', 'physical entity#1', 'object#1', 'matter#3', 'nutriment#1', 'figure#4'])","['entity#1', 'physical entity#1']",0.96431103333686419,363.21216585298606
10,0,1,False,False,0.0001,hamburger:N,skull:N,"set(['food#1', 'hamburger', 'skull', 'part#3', 'matter#3', 'connective tissue#1', 'substance#7', 'body part#1', 'tissue#1', 'entity#1', 'bone#1', 'physical entity#1', 'snack food#1', 'dish#2', 'nutriment#1', 'animal tissue#1', 'sandwich#1', 'thing#12'])","['entity#1', 'physical entity#1']",0.73767291598983387,0.23338730421309589
10,0,1,False,False,0.0001,hesitation:N,walk:N,"set(['attribute#2', 'hesitation', 'cognitive state#1', 'state#2', 'condition#1', 'act#2', 'abstraction#6', 'walk', 'locomotion#2', 'entity#1', 'action#1', 'doubt#1', 'event#1', 'change#3', 'psychological state#1', 'psychological feature#1', 'motion#6', 'indecision#1'])","['abstraction#6', 'entity#1']",0.8571782069138989,0.20034272601218722
10,0,1,False,False,0.0001,hole:N,matter:N,"set(['curiosity#1', 'attribute#2', 'cognitive state#1', 'state#2', 'condition#1', 'abstraction#6', 'location#1', 'interest#1', 'matter', 'opening#1', 'object#1', 'shape#2', 'concern#1', 'space#2', 'psychological state#1', 'physical entity#1', 'amorphous shape#1'])","['attribute#2', 'abstraction#6']",1.9209878623052516,0.35883617599586065
10,0,1,False,False,0.0001,holland:N,martin:N,"set(['district#1', 'administrative district#1', 'organism#1', 'causal agent#1', 'spiritual being#1', 'country#2', 'person#1', 'whole#2', 'region#3', 'leader#1', 'physical entity#1', 'european country#1', 'object#1', 'belief#1', 'holland', 'location#1', 'living thing#1'])","['physical entity#1', 'object#1']",3.508257977696521,155075133765.9202
10,0,1,False,False,0.0001,holland:N,mummy:N,"set(['district#1', 'progenitor#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'administrative district#1', 'person#1', 'whole#2', 'ancestor#1', 'physical entity#1', 'european country#1', 'region#3', 'object#1', 'holland', 'relative#1', 'living thing#1'])","['physical entity#1', 'object#1']",12.920634647590468,6907174058276.8662
10,0,1,False,False,0.0001,holland:N,mummy:N,"set(['district#1', 'progenitor#1', 'organism#1', 'causal agent#1', 'location#1', 'country#2', 'administrative district#1', 'person#1', 'whole#2', 'ancestor#1', 'physical entity#1', 'european country#1', 'region#3', 'object#1', 'holland', 'relative#1', 'living thing#1'])","['physical entity#1', 'object#1']",12.920634647590468,6907174058276.8662
10,0,1,False,False,0.0001,ink:N,house:N,"set(['liquid#1', 'part#1', 'physical entity#1', 'artifact#1', 'house', 'building#1', 'fluid#1', 'ink', 'whole#2', 'dwelling#1', 'substance#1', 'entity#1', 'structure#1', 'housing#1', 'object#1', 'matter#3', 'abstraction#6', 'relation#1'])","['physical entity#1', 'entity#1']",0.56908629349605022,1.1065815557439627
10,0,1,False,False,0.0001,ink:N,house:N,"set(['liquid#1', 'part#1', 'physical entity#1', 'artifact#1', 'house', 'building#1', 'fluid#1', 'ink', 'whole#2', 'dwelling#1', 'substance#1', 'entity#1', 'structure#1', 'housing#1', 'object#1', 'matter#3', 'abstraction#6', 'relation#1'])","['physical entity#1', 'entity#1']",0.56908629349605022,1.1065815557439627
10,0,1,False,False,0.0001,ireland:N,snow:N,"set(['district#1', 'administrative district#1', 'european country#1', 'weather#1', 'atmospheric phenomenon#1', 'entity#1', 'country#2', 'location#1', 'precipitation#3', 'snow', 'region#3', 'physical entity#1', 'physical phenomenon#1', 'process#6', 'ireland', 'phenomenon#1', 'natural phenomenon#1', 'object#1'])","['entity#1', 'physical entity#1']",1.8628970950625128,238.42850233049978
10,0,1,False,False,0.0001,iron:N,guitar:N,"set(['part#1', 'entity#1', 'artifact#1', 'matter#3', 'abstraction#6', 'whole#2', 'substance#1', 'guitar', 'physical entity#1', 'device#1', 'metallic element#1', 'object#1', 'iron', 'relation#1', 'instrumentality#3', 'chemical element#1', 'stringed instrument#1', 'musical instrument#1'])","['entity#1', 'physical entity#1']",0.78484416328867213,47.666350078355983
10,0,1,False,False,0.0001,jug:N,toe:N,"set(['bottle#1', 'object#1', 'container#1', 'external body part#1', 'part#3', 'artifact#1', 'jug', 'body part#1', 'whole#2', 'entity#1', 'vessel#3', 'physical entity#1', 'extremity#5', 'digit#3', 'extremity#1', 'instrumentality#3', 'thing#12', 'toe'])","['entity#1', 'physical entity#1']",0.53680594543090032,2.6458774517735414e-06
